_id,app_id,app_name,app_rate,app_category,app_date,app_description
5ddf42d6407fbe1c3359e06f,com.Self_Cure.selfcure,Self Cure home remedies for disease and illness,4.4,Health & Fitness,"January 23, 2018","From healing an abscess to treating yeast infection, Self-Cure Home Remedies App provides health information of remedies, reliefs, treatments, procedures, cures and cares for all kinds of disorders, diseases, illness, symptoms, ailments and conditions."
5ddf42d6407fbe1c3359e070,com.grunenthal.parkinsonapp,Parkinson Service-App Apomorphin,,Medical,"November 2, 2018",Die kostenlose Service-App zu APO-go®.
5ddf42d7407fbe1c3359e072,com.ufo.disease,Disorder & Diseases Dictionary 2019,4.7,Medical,"August 8, 2019","Diseases Dictionary Offline is complete OFFLINE and FREE app containing list of Medical disorders & diseases that provides all information about symptoms, disorder and treatment and many medical terminology."
5ddf42db407fbe1c3359e073,com.DevExtras.VoiceTools,"Voice Tools: Pitch, Tone, & Volume",3.8,Medical,"November 12, 2019","Analyse your voice pitch, associated voice gender, & volume in real-time with the ability to record and replay the last 10 seconds.  Essentially a voice analyser for transgender, LSVT, and voice therapy patients to improve the quality of their voice."
5ddf42dc407fbe1c3359e074,com.andymstone.metronome,Metronome Beats,4.7,Music & Audio,"November 26, 2019","A free interactive metronome app and Speed Trainer designed by musicians. With over 10 million downloads Metronome Beats is used worldwide for solo and group music practice, teaching and live concerts. It is also used to keep a steady tempo during running, golf putting practice, dancing, and many other activities."
5ddf42dc407fbe1c3359e075,com.imagiration.mita,Language and Cognitive Therapy for Children (MITA),4.7,Education,"October 22, 2019",• Best Autism App on the Healthline’s list
5ddf42de407fbe1c3359e076,com.aware.app.stop,STOP,,Medical,"October 22, 2019",Application for regular informing Parkinson's Disease patients on their medication adherence
5ddf42de407fbe1c3359e077,air.nn.mobile.app.main,NeuroNation - Brain Training & Brain Games,4.4,Education,"November 26, 2019",🏆 Awarded with the Google 'Best Apps' prize! 🏆
5ddf42de407fbe1c3359e078,eu.smartpatient.mytherapy,Pill Reminder & Medication Tracker - MyTherapy,4.7,Medical,"November 21, 2019","MyTherapy is an ad-free, award-winning pill reminder and medication tracker. But MyTherapy is more than a free medication reminder: Combining a pill tracker, mood tracker and a health journal, e.g. with a weight tracker, this medication reminder app allows you and your doctor to put your treatment’s success into perspective. ⏰ 💊🔔"
5ddf42e0407fbe1c3359e079,com.programming.progressive.diagnoseapp,🇺🇸Diagnosis Medical App,4.5,Medical,"August 18, 2019", is a unique project that combines medicine with computer-generated 
5ddf42e4407fbe1c3359e07a,com.wiley.jas.mds,Movement Disorders,,Medical,"October 4, 2017","Movement Disorders provides full coverage of the etiology, diagnosis, management, and basic science of Parkinson's disease, related neurodegenerative and neurodevelopmental disorders, hyperkinetic movement disorders, and abnormalities in muscle tone and motor control.  Topics covered include therapeutics, pharmacology, biochemistry, physiology, genetics, and epidemiology of movement disorders. "
5ddf42e5407fbe1c3359e07b,com.brainplow.parkinsonai,ParkinsonAI,,Health & Fitness,"April 16, 2018","Perform different test to discover Parkinson disease in a person, also shows progression of disease and suggests diet and excercise plan to help control disease."
5ddf42e5407fbe1c3359e07c,com.havas.noiparkinson,NOIPARKINSON,,Health & Fitness,"May 15, 2018",La App di facile consultazione dedicata alle persone con Malattia di Parkinson e ai loro caregiver per favorire la conoscenza della malattia e semplificare la comunicazione tra medico e paziente.
5ddf42e6407fbe1c3359e07d,com.moudev.Parkinsondisease,болезнь паркинсона лечение,,Medical,"March 30, 2019","Болезнь Паркинсона – болезнь паркинсона лечение это тяжелая медленно прогрессирующая патология, обусловленная постепенной гибелью нейронов, которые синтезируют медиатор дофамин; болезнь паркинсона лечение нехватка этого нейромедиатора проявляется нарушениями тонуса мускулатуры и координации движений. болезнь паркинсона лечение В первую очередь страдают нейроны т. н. «черной субстанции», а затем процесс распространяется и на другие отделы ЦНС."
5ddf42e6407fbe1c3359e07e,com.mobiblocks.neuroscores,NeuroScores App,4.5,Medical,"February 15, 2016","La aplicación NeuroScores, ha sido creada por la Dra. Nerea Foncea, especialista en Neurología del Hospital de Galdakao (Vizcaya-España)."
5ddf42e6407fbe1c3359e07f,co.speechtools.DAFPro,DAF Professional,3.9,Medical,"Eligible if bought after 7/2/2016.
",* The world's number 1 DAF app is used by thousands of people in over one hundred countries. *
5ddf42e9407fbe1c3359e080,com.dailydosepd,Daily Dose PD,,Books & Reference,"November 20, 2019","Subscribe to Daily Dose workouts for Parkinson's Disease. Custom workouts designed specifically for people with PD using research-backed methods proven to slow the progression of the disease including High Intensity Training, Yoga, Tai Chi, Balance Training and Vocal Training. Gain access to all of our past workouts and join in new workouts posted weekly as well as our livestream events."
5ddf42ed407fbe1c3359e081,co.speechtools.swallowreminder,Swallow Prompt,,Medical,"Eligible if bought after 7/2/2016.
","Swallow Prompt has been designed and tested by a certified and practicing Speech and Language Therapist (MSc, PGDip, BAHons, HPC Registered and member of RCSLT). "
5ddf42ee407fbe1c3359e083,com.klarigo.impulseparkinson,Impulse für Menschen mit Parkinson,,Health & Fitness,"September 27, 2018","Du hast Parkinson und Lust auf einen Mix aus Informationen, Sinnsprüchen, Übungen und jahreszeitlichen Tipps? Dann ist diese App, die dich einmal wöchentlich anhält zu reflektieren, dir etwas Gutes zu tun, deine Beweglichkeit zu fördern, inne zu halten oder einfach mal das Leben zu genießen genau das Richtige für dich!"
5ddf42ef407fbe1c3359e084,hoop.hooppremium,HOOP Premium,,Health & Fitness,"January 25, 2019",HOOP is an application for rehabilitation for Parkinson Disease patients based on Rhythmic Auditory Stimulation (RAS). The main goal of the app is to enable a free training tool for PD patients that allows to do as many training exercises as you want at home. It is demonstrated that continued performance of exercises and training can slow down deterioration of symptoms and improve both their independence and quality of life.
5ddf42ef407fbe1c3359e085,nl.efox.parkinsonss.en,Parkinson Exercises Tablet,,Medical,"Eligible if bought after 7/2/2016.
","Parkinson Home Exercises or PD Exercises, is a video-app for patients and exercise therapists dealing with Parkinson’s Disease. Youtube demo: http://www.youtube.com/watch?v=fosMGSVjyK4"
5ddf42f0407fbe1c3359e087,com.rtcgames.pdgatg,Parkinson's Disease - Glossary and Tile Game,,Educational,"October 15, 2019","This is a FREE Android app which covers over 90 terms associated with Parkinson's Disease. Covers terms related to symptoms, treatments, medicines, and brain structure and function. The app contains a searchable glossary which includes the terms and their definitions. There is a tile game divided up into five screen which let's you practice recalling the information."
5ddf42f3407fbe1c3359e088,com.ninezest.stroke,9zest Stroke Recovery,4.5,Medical,"October 3, 2018","9zest Stroke Rehab aims to enhance the quality of life by providing easy, affordable, and at-home solution for stroke recovery. The exercises are designed by certified therapists and help in activities of daily living such as eating, drinking, walking, driving, brushing teeth, picking a pen, wearing a shirt, etc, reducing stroke challenges. "
5ddf42f5407fbe1c3359e089,com.cognifit.app,CogniFit Brain Fitness,4.3,Health & Fitness,"September 11, 2019","Patented Scientific Technology. Choose CogniFit, the only brain training and brain games app that allows you to evaluate and improve your memory and cognitive skills in a professional and fun way. Test your brain and learn more about your cognitive abilities and cognitive function. CogniFit is the world's leading application for brain games to evaluate and improve cognitive skills. "
5ddf42f5407fbe1c3359e08a,com.dda.lsvt.lsvtloud2,LSVT Global LOUD,,Medical,"October 4, 2016","LSVT Global provides innovative therapy solutions for Parkinson disease and other neurological conditions including stroke, multiple sclerosis and cerebral palsy. These evidence-based techniques also promote and support healthy aging."
5ddf42f6407fbe1c3359e08b,hoop.hoopfirstpilot,HOOP Premium - BETA Version,,Health & Fitness,"December 3, 2018",HOOP is an application for rehabilitation for Parkinson Disease patients based on Rhythmic Auditory Stimulation (RAS). The main goal of the app is to enable a free training tool for PD patients that allows to do as many training exercises as you want at home. It is demonstrated that continued performance of exercises and training can slow down deterioration of symptoms and improve both their independence and quality of life.
5ddf42f6407fbe1c3359e08c,hoop.hooplite,HOOP Lite - BETA version,,Health & Fitness,"July 20, 2018",HOOP is an application for rehabilitation for Parkinson Disease patients based on Rhythmic Auditory Stimulation (RAS). The main goal of the app is to enable a free training tool for PD patients that allows to do as many training exercises as you want at home. It is demonstrated that continued performance of exercises and training can slow down deterioration of symptoms and improve both their independence and quality of life.
5ddf42f6407fbe1c3359e08d,com.ninezest.coach,9zest Coach,,Health & Fitness,"October 21, 2019","An Intelligent Digital Health Rehab Platform for Physical, Occupational, Speech Therapists and their clients to cater to the Workout needs for 100+ debilitating Neurological and Orthopedic conditions, including Parkinson's, Stroke & Chronic Pain."
5ddf42fb407fbe1c3359e08f,com.simed.neurofit,NeuroFit,,Medical,"September 16, 2019","NEUROFIT es una aplicación dirigida a pacientes con Enfermedad de Parkinson, a sus familiares y cuidadores."
5ddf42fd407fbe1c3359e090,nl.efox.parkinsonss.en.phone,Parkinson Exercises Mobile,,Medical,"Eligible if bought after 7/2/2016.
","Parkinson Home Exercises or PD Exercises, is a video-app for patients and exercise therapists dealing with Parkinson’s Disease (English). Youtube demo: http://www.youtube.com/watch?v=fosMGSVjyK4"
